term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
i(anio_fiscal, treatment, ref = 2014)2012	-312489.5481612721	39365.64512344507	-7.938128466619796	2.1751363079145337e-15	-389650.0981986532	-235328.99812389095	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2013	-229517.60500296243	31255.938454681247	-7.343167933855054	2.1769864153977055e-13	-290782.3294990277	-168252.88050689717	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2015	-341305.8941717692	36938.958629194254	-9.239727020945908	2.746354447744459e-20	-413709.8991537472	-268901.8891897912	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2016	-579140.8890413978	47356.55897294611	-12.229370156988177	2.98292227870038e-34	-671964.4189688661	-486317.35911392956	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2017	-636676.9358248463	49531.74871761438	-12.853915969222232	1.2073902161888632e-37	-733764.052354489	-539589.8192952035	Event study with fixed effects
(Intercept)	-6417049.448774725	8300733.4826857075	-0.773070170504798	0.43948085358719774	-22686188.12010444	9852089.222554991	Event study assets weighted
anio_fiscal	3211.701049095209	4120.71275282246	0.7794042540080891	0.4357416187202861	-4864.747537071713	11288.14963526213	Event study assets weighted
treatment	2611594.62565325	47383.68301769745	55.11590613751657	0	2518724.313483701	2704464.937822799	Event study assets weighted
anio_fiscal::2012:treatment	-560175.3554173228	68974.51921059523	-8.12148256817822	4.605229822725774e-16	-695362.9289210555	-424987.78191359015	Event study assets weighted
anio_fiscal::2013:treatment	-398280.65351525834	59173.024543730826	-6.73078073305034	1.6875511234016337e-11	-514257.65047727537	-282303.6565532413	Event study assets weighted
anio_fiscal::2015:treatment	-617404.6153064384	71557.35686646216	-8.628108168648787	6.2375075616727006e-18	-757654.4575935842	-477154.7730192927	Event study assets weighted
anio_fiscal::2016:treatment	-1030650.849401962	85791.57893661242	-12.01342675093396	3.0206372811488122e-33	-1198799.2542945475	-862502.4445093765	Event study assets weighted
anio_fiscal::2017:treatment	-1075584.2206519148	88563.41263927807	-12.144791947356495	6.113791108887516e-34	-1249165.319772859	-902003.1215309704	Event study assets weighted
anio_fiscal::2012:treatment	-677731.5456805802	70644.49664271684	-9.593550494218881	8.510487689397635e-22	-816192.2148062659	-539270.8765548945	Event study assets weighted with fixed effects
anio_fiscal::2013:treatment	-463970.7852229135	60228.49410777578	-7.703509644333157	1.3237911025062066e-14	-582016.4645172368	-345925.1059285901	Event study assets weighted with fixed effects
anio_fiscal::2015:treatment	-651551.7370033645	71996.65020364423	-9.049750719796476	1.432950904680044e-19	-792662.5784100355	-510440.8955966935	Event study assets weighted with fixed effects
anio_fiscal::2016:treatment	-1079737.7557976532	85812.89983659181	-12.582464383020863	2.636739913745709e-36	-1247927.9488863163	-911547.5627089902	Event study assets weighted with fixed effects
anio_fiscal::2017:treatment	-1190901.4106033165	88544.31949162649	-13.449777664347382	3.0879938628424174e-41	-1364445.0878425124	-1017357.7333641207	Event study assets weighted with fixed effects
